City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
583,Puteyets,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
584,Moose Factory,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
585,Kununurra,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
586,Xique-Xique,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
587,Maputo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
588,Sarh,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
589,Aguimes,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
590,Dunmore East,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
591,Noumea,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
592,Abha,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
593,Altay,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
594,Yumen,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
595,Murray Bridge,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
596,Deep River,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
597,La Rochelle,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
598,Mogadishu,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
599,Hvolsvollur,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
600,Maceio,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
601,Tecoanapa,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
602,Kisangani,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
603,Gander,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
604,Gazanjyk,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
605,Rasra,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
606,Wexford,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
607,Mareeba,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
608,Haldia,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
609,Nishihara,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
610,San Sebastian De Los Reyes,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
611,Asau,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
612,Mahanje,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
613,Viljoenskroon,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
614,Tyrma,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
615,Dunedin,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
616,Teguise,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
617,Kysyl-Syr,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
618,Villa Carlos Paz,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
619,Inongo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
620,Camacupa,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
621,Sao Filipe,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
622,Stara Synyava,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
623,Russell,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
624,Tkibuli,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
625,Tamworth,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
626,Dunmore Town,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
627,Yantzaza,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
628,Cap Malheureux,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
629,Kabinda,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
630,Paradwip,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
631,Touros,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
632,Camargo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
633,La Union,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
634,Grand Island,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
635,Nampula,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
636,Bonavista,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
637,Khandyga,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
638,Melo,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
639,Daru,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
640,Jales,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
641,Kamyshin,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
642,Poronaysk,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
643,Christchurch,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
644,Santiago,NA,2021-05-18 16:26:13,-26.6481,15.1594,66.2,58,2,5.3
